CT19-T2-013	توفي آية الله محمود هاشمي شاهرودي والذي كان من المقربين للمرشد الأعلى للنظام الإيراني علي خامنئي	CT19-T2-013-06	CT19-T2-013-06-01	لاحقا أكد بيان صدر عن عائلة هاشمي شاهرودي، الخبر
CT19-T2-013	توفي آية الله محمود هاشمي شاهرودي والذي كان من المقربين للمرشد الأعلى للنظام الإيراني علي خامنئي	CT19-T2-013-06	CT19-T2-013-06-01	"وسوف يوارى جثمان هاشمي شاهرودي، الثرى في حرم فاطمة المعصومة في مدينة قم، بحسب وكالة أنباء ""تسنيم"""
CT19-T2-013	توفي آية الله محمود هاشمي شاهرودي والذي كان من المقربين للمرشد الأعلى للنظام الإيراني علي خامنئي	CT19-T2-013-06	CT19-T2-013-06-01	بدوره قدم وزير الخارجية الإيراني محمد جواد ظريف، واجب التعزية لعائلة شاهرودي والمرشد الأعلى بوفاة رئيس مجمع تشخيص مصلحة النظام
CT19-T2-013	توفي آية الله محمود هاشمي شاهرودي والذي كان من المقربين للمرشد الأعلى للنظام الإيراني علي خامنئي	CT19-T2-013-06	CT19-T2-013-06-02	هذا وكانت وسائل الإعلام الإيرانية، قد أوردت، في وقت سابق من اليوم الاثنين، أنباء متضاربة بشأن وفاة شاهرودي
CT19-T2-013	توفي آية الله محمود هاشمي شاهرودي والذي كان من المقربين للمرشد الأعلى للنظام الإيراني علي خامنئي	CT19-T2-013-06	CT19-T2-013-06-03	وكان هاشمي شاهرودي، من أهم الشخصيات السياسية والدينية في إيران وأحد فقهاء مجلس صيانة الدستور الإيراني وعضو في جامعة مدرسين قم ورئيس السلطة القضائية الإيرانية وتم تعيينه في العام الماضي بحكم من المرشد الأعلى الإيراني آية الله علي خامنئي، رئيساً لمجمع تشخيص مصلحة النظام في آب/ أغسطس 2017 بعد وفاة الشيخ أكبر هاشمي رفسنجاني
CT19-T2-013	توفي آية الله محمود هاشمي شاهرودي والذي كان من المقربين للمرشد الأعلى للنظام الإيراني علي خامنئي	CT19-T2-013-06	CT19-T2-013-06-04	ومجلس التشخيص هو الهيئة الاستشارية العليا للمرشد الأعلى، وتم تقنين وضعه بالدستور في عام 1990
CT19-T2-013	توفي آية الله محمود هاشمي شاهرودي والذي كان من المقربين للمرشد الأعلى للنظام الإيراني علي خامنئي	CT19-T2-013-06	CT19-T2-013-06-04	وتشمل مهامه المشورة حول السياسات العامة للنظام وحل الخلافات بين مجلس الشورى ومجلس صيانة الدستور المعني بالنظر في دستورية قرارات مجلس الشورى
CT19-T2-013	توفي آية الله محمود هاشمي شاهرودي والذي كان من المقربين للمرشد الأعلى للنظام الإيراني علي خامنئي	CT19-T2-013-08	CT19-T2-013-08-01	توفي صباح اليوم الاثنين، رئيس مجلس تشخيص مصلحة النظام الإيراني محمود هاشمي الشاهرودي (70 عامًا)،  بعد صراع مع المرض
CT19-T2-013	توفي آية الله محمود هاشمي شاهرودي والذي كان من المقربين للمرشد الأعلى للنظام الإيراني علي خامنئي	CT19-T2-013-08	CT19-T2-013-08-01	وقال رئيس تحرير وكالة أنباء ”تسنيم“ الإيرانية ”كيان عبد اللهي“ في تغريدة عبر حسابه الرسمي على تويتر، ”عاجل
CT19-T2-013	توفي آية الله محمود هاشمي شاهرودي والذي كان من المقربين للمرشد الأعلى للنظام الإيراني علي خامنئي	CT19-T2-013-08	CT19-T2-013-08-01	وفاة آية الله هاشمي الشاهرودي“
CT19-T2-013	توفي آية الله محمود هاشمي شاهرودي والذي كان من المقربين للمرشد الأعلى للنظام الإيراني علي خامنئي	CT19-T2-013-08	CT19-T2-013-08-02	وكانت وكالة أنباء الطلبة الإيرانية ”إيسنا“، نقلت فجر اليوم، عن مصادر إيرانية، أن الوضع الصحي للشاهرودي، ”متدهور جدًا“
CT19-T2-013	توفي آية الله محمود هاشمي شاهرودي والذي كان من المقربين للمرشد الأعلى للنظام الإيراني علي خامنئي	CT19-T2-013-08	CT19-T2-013-08-02	ومنذ السابع من يوليو/ تموز الماضي، أعلن مجلس تشخيص مصلحة النظام الإيراني عن تدهور صحة رئيسه محمود الشاهرودي، وعقد جلساته في الأسابيع القليلة الماضية دون وجوده
CT19-T2-013	توفي آية الله محمود هاشمي شاهرودي والذي كان من المقربين للمرشد الأعلى للنظام الإيراني علي خامنئي	CT19-T2-013-08	CT19-T2-013-08-03	والشاهرودي هو أحد أعمدة النظام الإيراني، وكان يشار إليه على أنه خليفة محتمل للمرشد الأعلى، علي خامنئي، قبل أن تتدهور صحته مؤخرًا
CT19-T2-013	توفي آية الله محمود هاشمي شاهرودي والذي كان من المقربين للمرشد الأعلى للنظام الإيراني علي خامنئي	CT19-T2-013-09	CT19-T2-013-09-01	"""اشتعلت مواقع التواصل الاجتماعي في العالم الإسلامي بعد الإعلان عن وفاة آية الله محمود هاشمي شاهرودي وأطلقوا وسم #هاشمي_شاهرودي حزنا على روح الفقيد"
CT19-T2-013	توفي آية الله محمود هاشمي شاهرودي والذي كان من المقربين للمرشد الأعلى للنظام الإيراني علي خامنئي	CT19-T2-013-09	CT19-T2-013-09-01	وأطلق مستخدمو مواقع التواصل الاجتماعي في لبنان والعراق والبحرين والسعودية وإيران هاشتاغ #هاشمي_شاهرودي الذي كان ضمن قائمة أكثر الهاشتاغات انتشارا في هذه الدول حاصدا أكثر من تسع آلاف تغريدة عبر من خلالها المستخدمون عن حزنهم لفقدان مرجع ديني بحجم السيد شاهرودي
CT19-T2-013	توفي آية الله محمود هاشمي شاهرودي والذي كان من المقربين للمرشد الأعلى للنظام الإيراني علي خامنئي	CT19-T2-013-09	CT19-T2-013-09-01	ونشر المستخدمون صورا لآية الله شاهرودي مع قائد الثورة الاسلامية في إيران آية الله السيد علي خامنئي
CT19-T2-013	توفي آية الله محمود هاشمي شاهرودي والذي كان من المقربين للمرشد الأعلى للنظام الإيراني علي خامنئي	CT19-T2-013-09	CT19-T2-013-09-01	وكتبت المغردة عفيف(@Afife2018 ):نعزيكم بوفاة المرجع الديني آية الله العظمي السيد محمود هاشمي شاهرودي قدس سره الشريف #آيت_الله_شاهرودي
CT19-T2-013	توفي آية الله محمود هاشمي شاهرودي والذي كان من المقربين للمرشد الأعلى للنظام الإيراني علي خامنئي	CT19-T2-013-09	CT19-T2-013-09-01	وكتبت زينب 2 (@shms_67 )وَبَشِّرِ الصَّابِرِينَ الَّذِينَ إِذَا أَصَابَتْهُم مُّصِيبَةٌ قَالُوا إِنَّا لِلَّهِ وَ إِنَّا إِلَيْهِ رَاجِعُونَ أُولَٰئِكَ عَلَيْهِمْ صَلَوَاتٌ مِّن رَّبِّهِمْ وَرَحْمَةٌ وَأُولَٰئِكَ هُمُ الْمُهْتَدُونَ   #آيت_الله_محمود_هاشمي  ارتحال حضرت #آيت_الله_هاشمي_شاهرودي #انالله_وانااليه_راجعون                                                                                                                                                                                   وغرد ابومنتظر #الأهوازي (@montazerrrr) : نعزي كافة المواطنين برحيل السيد المجاهد العلامة#آيت_الله_شاهرودي #آيت_الله_هاشمي_شاهرودي
CT19-T2-013	توفي آية الله محمود هاشمي شاهرودي والذي كان من المقربين للمرشد الأعلى للنظام الإيراني علي خامنئي	CT19-T2-013-09	CT19-T2-013-09-01	انا لله وانا اليه راجعون وحسبنا الله ونعم الوكيل
CT19-T2-013	توفي آية الله محمود هاشمي شاهرودي والذي كان من المقربين للمرشد الأعلى للنظام الإيراني علي خامنئي	CT19-T2-013-09	CT19-T2-013-09-01	وكتبت مغردة تدعي (@MonaTahini) : رئيس مجمع تشخيص مصلحة النظام في الجمهورية الاسلامية الايرانية آية الله محمود هاشمي #شاهرودي في ذمّة الله
CT19-T2-013	توفي آية الله محمود هاشمي شاهرودي والذي كان من المقربين للمرشد الأعلى للنظام الإيراني علي خامنئي	CT19-T2-013-09	CT19-T2-013-09-01	وغردت عاشقة #أهل_البيت (@z_musavii) : عظم الله اجورنا واجوركم #آيت_الله_شاهرودي #آيت_الله_هاشمي_شاهرودي
CT19-T2-013	توفي آية الله محمود هاشمي شاهرودي والذي كان من المقربين للمرشد الأعلى للنظام الإيراني علي خامنئي	CT19-T2-013-09	CT19-T2-013-09-01	وكتب الاعلامي السوري حسين_مرتضي (@HoseinMortada) وفاة رئيس مجمع تشخيص مصلحة النظام في الجمهورية الاسلامية آية الله محمود هاشمي شاهرودي
CT19-T2-013	توفي آية الله محمود هاشمي شاهرودي والذي كان من المقربين للمرشد الأعلى للنظام الإيراني علي خامنئي	CT19-T2-013-09	CT19-T2-013-09-01	""""
CT19-T2-013	توفي آية الله محمود هاشمي شاهرودي والذي كان من المقربين للمرشد الأعلى للنظام الإيراني علي خامنئي	CT19-T2-013-09	CT19-T2-013-09-02	وقد توفي آية الله هاشمي شاهرودي بعد معاناته الطويلة مع المرض، في الساعة العاشرة من مساء امس الاول الاثنين بالتوقيت المحلي (السادسة والنصف مساء بتوقيت غرينتش) عن عمر ناهز 70 عاما
CT19-T2-013	توفي آية الله محمود هاشمي شاهرودي والذي كان من المقربين للمرشد الأعلى للنظام الإيراني علي خامنئي	CT19-T2-013-09	CT19-T2-013-09-03	وولد آية الله هاشمي شاهرودي في العام 1948 في مدينة النجف الاشرف في العراق وكان عضواً في مجلس صيانة الدستور في دوراته الثالثة والرابعة والخامسة والسادسة والسابعة
CT19-T2-013	توفي آية الله محمود هاشمي شاهرودي والذي كان من المقربين للمرشد الأعلى للنظام الإيراني علي خامنئي	CT19-T2-013-09	CT19-T2-013-09-04	وفي العام الماضي تولي آية الله هاشمي شاهرودي رئاسة مجمع تشخيص مصلحة النظام بقرار من سماحة القائد، وكان رئيساً للمجلس الاعلي لحل الخلافات وتنظيم العلاقات بين السلطات الثلاث بقرار من سماحته ايضا
CT19-T2-013	توفي آية الله محمود هاشمي شاهرودي والذي كان من المقربين للمرشد الأعلى للنظام الإيراني علي خامنئي	CT19-T2-013-10	CT19-T2-013-10-01	أعلنت الحكومة الايرانية، الاربعاء، الحداد العام في البلاد على وفاة رئيس مجمع تشخيص مصلحة النظام محمود هاشمي شاهرودي
CT19-T2-013	توفي آية الله محمود هاشمي شاهرودي والذي كان من المقربين للمرشد الأعلى للنظام الإيراني علي خامنئي	CT19-T2-013-10	CT19-T2-013-10-01	"وقالت في بيان، إن ""مجلس الوزراء يعرب عن تعازيه لقائد الثورة الاسلامية ومراجع الدين والحوزات العلمية والشعب الايراني لوفاة الفقيه والعالم والمجاهد محمود هاشمي شاهرودي رئيس مجمع مصلحة النظام"""
CT19-T2-013	توفي آية الله محمود هاشمي شاهرودي والذي كان من المقربين للمرشد الأعلى للنظام الإيراني علي خامنئي	CT19-T2-013-10	CT19-T2-013-10-01	"وأعلنت الحكومة الايرانية، في البيان ""الحداد العام في البلاد الاربعاء بهذه المناسبة الاليمة"""
CT19-T2-013	توفي آية الله محمود هاشمي شاهرودي والذي كان من المقربين للمرشد الأعلى للنظام الإيراني علي خامنئي	CT19-T2-013-10	CT19-T2-013-10-01	"وتوفي آية الله هاشمي شاهرودي ليلة الاثنين بعد مرض الّم به لفترة طويلة، وتم تشييع جثمانه حسب ما نقلت وكالة انباء ""ايرنا"" في طهران بمشاركة كبار المسؤولين الحكوميين والعسكريين، ومن المقرر أن يوارى الثرى في مدينة قم"
CT19-T2-013	توفي آية الله محمود هاشمي شاهرودي والذي كان من المقربين للمرشد الأعلى للنظام الإيراني علي خامنئي	CT19-T2-013-10	CT19-T2-013-10-02	وولد آية الله سيد محمود هاشمي شاهرودي في عام 1948 في مدينة النجف الاشرف وكان من تلاميذ الشهيد آية الله محمد باقر الصدر
CT19-T2-013	توفي آية الله محمود هاشمي شاهرودي والذي كان من المقربين للمرشد الأعلى للنظام الإيراني علي خامنئي	CT19-T2-013-10	CT19-T2-013-10-02	وكان والده آية الله سيد علي حسيني شاهرودي من الاساذة البارزين في الحوزة العلمية في النجف الاشرف
CT19-T2-013	توفي آية الله محمود هاشمي شاهرودي والذي كان من المقربين للمرشد الأعلى للنظام الإيراني علي خامنئي	CT19-T2-013-10	CT19-T2-013-10-03	وتولى رئاسة السلطة القضائية من 1999 لغاية 2009، كما تولى العام الماضي رئاسة مجمع تشخيص مصلحة النظام، وكان ايضا رئيسا للمجلس الاعلى لحل الخلافات وتنظيم العلاقات بين السلطات الثلاث
CT19-T2-013	توفي آية الله محمود هاشمي شاهرودي والذي كان من المقربين للمرشد الأعلى للنظام الإيراني علي خامنئي	CT19-T2-013-13	CT19-T2-013-13-01	شهدت العاصمة طهران صباح اليوم الاربعاء اقامة مراسم الصلاة على جثمان رئيس مجمع تشخيص مصلحة النظام آية الله السيد محمود هاشمي شاهرودي بمصلى الامام الخميني(ره)
CT19-T2-013	توفي آية الله محمود هاشمي شاهرودي والذي كان من المقربين للمرشد الأعلى للنظام الإيراني علي خامنئي	CT19-T2-013-13	CT19-T2-013-13-01	وبدات المراسم التي شارك فيها رؤساء السلطات الثلاث والعديد من المسؤولين العسكريين والمدنيين وحشد غفير من المواطنين، بتلاوة آيات من الذكر الحكيم ، ومن ثم حضر الامام السيد علي خامنئي ليؤم المصلين على الجنازة
CT19-T2-013	توفي آية الله محمود هاشمي شاهرودي والذي كان من المقربين للمرشد الأعلى للنظام الإيراني علي خامنئي	CT19-T2-013-13	CT19-T2-013-13-01	يشار الى ان جثمان الفقيد الراحل آية الله هاشمي شاهرودي سينقل بعد ذلك الى مدينة قم المقدسة حيث سيتم تشييعه من مسجد الامام الحسن العسكري باتجاه مرقد السيد معصومة بنت الامام موسى بن جعفر (سلام الله عليها) حيث سيوارى الثرى
CT19-T2-013	توفي آية الله محمود هاشمي شاهرودي والذي كان من المقربين للمرشد الأعلى للنظام الإيراني علي خامنئي	CT19-T2-013-13	CT19-T2-013-13-01	وستجرى مراسم تابين يوم غد الخميس في حسينية “الامام الخميني (رض)” في طهران بحضور الامام الخامنئي                                                                                                                                                                      يُذكر بأن آية الله هاشمي شاهرودي وبعد معاناته الطويلة مع المرض، توفي مساء امس الاول الاثنين
CT19-T2-013	توفي آية الله محمود هاشمي شاهرودي والذي كان من المقربين للمرشد الأعلى للنظام الإيراني علي خامنئي	CT19-T2-013-13	CT19-T2-013-13-02	وولد آية الله هاشمي شاهرودي عام 1948 في مدينة النجف الاشرف في العراق وكان عضواً في مجلس صيانة الدستور في دوراته الثالثة والرابعة والخامسة والسادسة والسابعة
CT19-T2-013	توفي آية الله محمود هاشمي شاهرودي والذي كان من المقربين للمرشد الأعلى للنظام الإيراني علي خامنئي	CT19-T2-013-13	CT19-T2-013-13-03	وفي العام الماضي تولى آية الله هاشمي شاهرودي رئاسة مجمع تشخيص مصلحة النظام بقرار من سماحة القائد، وكان رئيساً للمجلس الاعلى لحل الخلافات وتنظيم العلاقات بين السلطات الثلاث بقرار من سماحته ايضا
CT19-T2-013	توفي آية الله محمود هاشمي شاهرودي والذي كان من المقربين للمرشد الأعلى للنظام الإيراني علي خامنئي	CT19-T2-013-30	CT19-T2-013-30-01	توفي رئيس مجمع تشخيص مصلحة النظام في إيران، آيةُ الله المرجع السيّد محمود هاشمي شاهرودي، عن عمرٍ ناهز سبعين عاماً بعد معاناة مع المرض
CT19-T2-013	توفي آية الله محمود هاشمي شاهرودي والذي كان من المقربين للمرشد الأعلى للنظام الإيراني علي خامنئي	CT19-T2-013-30	CT19-T2-013-30-02	وكان آية الله هاشمي شاهرودي أحد أبرز طلاب آية الله المرجع السيّد محمد باقر الصدر(رض)، زعيم الثورة العراقية ضدّ النظام البعثي، وله مكانة علمية وفقهية شامخة في حوزة النجف الأشرف
CT19-T2-013	توفي آية الله محمود هاشمي شاهرودي والذي كان من المقربين للمرشد الأعلى للنظام الإيراني علي خامنئي	CT19-T2-013-30	CT19-T2-013-30-02	وتولى آية الله الهاشمي الشاهرودي رئاسة السلطة القضائية لفترة 10 أعوام (1999-2009)، بأمر من سماحة قائد الثورة الإسلامية
CT19-T2-013	توفي آية الله محمود هاشمي شاهرودي والذي كان من المقربين للمرشد الأعلى للنظام الإيراني علي خامنئي	CT19-T2-013-30	CT19-T2-013-30-02	وكان عضواً في مجلس صيانة الدستور في دوراته الثالثة والرابعة والخامسة والسادسة والسابعة، ونائباً في مجلس خبراء القيادة في دوراته الثالثة والرابعة والخامسة
CT19-T2-013	توفي آية الله محمود هاشمي شاهرودي والذي كان من المقربين للمرشد الأعلى للنظام الإيراني علي خامنئي	CT19-T2-013-30	CT19-T2-013-30-02	وقد حفلت حياة آية الله شاهرودي بمسيرة جهادية طويلة، شغل خلالها العديدَ من المواقعِ الحسّاسة منذ انتصار الثورة الإسلامية في إيران، وله عشرات المؤلفات والأبحاث الفكرية والأصولية والفقهية
CT19-T2-013	توفي آية الله محمود هاشمي شاهرودي والذي كان من المقربين للمرشد الأعلى للنظام الإيراني علي خامنئي	CT19-T2-013-30	CT19-T2-013-30-03	ولد السيّد هاشمي شاهرودي في الثاني من ذي القعدة 1367 هـ بمدينة النجف الأشرف
CT19-T2-013	توفي آية الله محمود هاشمي شاهرودي والذي كان من المقربين للمرشد الأعلى للنظام الإيراني علي خامنئي	CT19-T2-013-30	CT19-T2-013-30-03	بعد إنهائه الدراسة الابتدائية في المدرسة العلوية في مدينة النجف، بدأ بدراسته الحوزوية، فأنهى مرحلتي المقدّمات والسطوح في سنين قليلة، ثمّ انضمّ إلى حلقة دروس مرحلة الخارج في الفقه والأُصول، التي كان يقيمها الشهيد السيّد محمد باقر الصدر (قده)، إضافةً إلى حضوره دروساً للإمام الخميني والإمام الخوئي (قُدِّس سرُّهما)
CT19-T2-013	توفي آية الله محمود هاشمي شاهرودي والذي كان من المقربين للمرشد الأعلى للنظام الإيراني علي خامنئي	CT19-T2-013-30	CT19-T2-013-30-03	اعتُقِل على إثر الحملة التي شنَّها نظام صدام حسين ضدّ العلماء والمفكِّرين في العام 1393 هـ، وتحمّل صنوف التعذيب الجسدي والنفسي، وتمت ملاحقته من قبل البعث، ما اضطرَّه آنذاك للسفر إلى إيران، بإيعاز من الشهيد السيد محمد باقر الصدر(قده)، ليكون وكيله العام وممثِّله الخاصّ لدى الإمام الخميني (قده)
CT19-T2-013	توفي آية الله محمود هاشمي شاهرودي والذي كان من المقربين للمرشد الأعلى للنظام الإيراني علي خامنئي	CT19-T2-013-30	CT19-T2-013-30-03	وبعد وصوله إلى إيران، جنَّد نفسه لخدمة الثورة الإسلاميّة، وتعزيز مكانة القيادة، باعتباره حلقة الوصل بين الشهيد الصدر والإمام الخميني (قُدِّس سرُّهما)، وكانت له مواجهات جريئة مع أعداء الإسلام
CT19-T2-013	توفي آية الله محمود هاشمي شاهرودي والذي كان من المقربين للمرشد الأعلى للنظام الإيراني علي خامنئي	CT19-T2-013-30	CT19-T2-013-30-03	ترأَّس أوّل مؤتمر فقهي اختصاصي دعا إليه الإمام الخميني (ره)، وكان تحت عنوان (تأثير الزمان والمكان في الاجتهاد)، وكذلك ترأّس المؤتمر الأوّل لدائرة معارف الفقه الإسلامي لمذهب أهل البيت (عليهم السلام)، الذي انعقد في مدينة قم المقدَّسة
CT19-T2-013	توفي آية الله محمود هاشمي شاهرودي والذي كان من المقربين للمرشد الأعلى للنظام الإيراني علي خامنئي	CT19-T2-013-30	CT19-T2-013-30-03	يعدّ من أبرز الفقهاء ، ومنذ العام 1402 هـ، شرع بتدريس مرحلة البحث الخارج في الفقه والأُصول في مدينة قم المقدَّسة، حيث تتلمذ على يديه جمع غفير من الطلبة والفضلاء من داخل إيران وخارجها على السّواء
CT19-T2-013	توفي آية الله محمود هاشمي شاهرودي والذي كان من المقربين للمرشد الأعلى للنظام الإيراني علي خامنئي	CT19-T2-013-30	CT19-T2-013-30-04	هذا، وقد نعاه كبار العلماء في إيران وخارجها، مثنين على هذه الشخصية الفذَّة وعطاءاتها المتنوّعة في مختلف المجالات
CT19-T2-013	توفي آية الله محمود هاشمي شاهرودي والذي كان من المقربين للمرشد الأعلى للنظام الإيراني علي خامنئي	CT19-T2-013-30	CT19-T2-013-30-04	من جهته، نعى سماحة العلامة السيد علي فضل الله، في بيانٍ، آية الله العظمى السيّد محمود هاشمي شاهرودي
CT19-T2-013	توفي آية الله محمود هاشمي شاهرودي والذي كان من المقربين للمرشد الأعلى للنظام الإيراني علي خامنئي	CT19-T2-013-30	CT19-T2-013-30-04	"وقال السيّد فضل الله: ""«إذا مات العالم، ثلم في الإسلام ثلمة لا يسدّها شيء إلى يوم القيامة»"
CT19-T2-013	توفي آية الله محمود هاشمي شاهرودي والذي كان من المقربين للمرشد الأعلى للنظام الإيراني علي خامنئي	CT19-T2-013-30	CT19-T2-013-30-04	"ببالغ الأسف والحزن، تلقّينا نبأ وفاة المرجع آية الله العظمى السيد محمود الهاشمي الشاهرودي الذي عاش حياته في خدمة الإسلام والمسلمين، وكانت له المكانة الراسخة والدور الكبير في الجمهورية الإسلامية وفي الحركة الإسلامية والفكر والفقه الإسلامي، وهو من دعاة الوحدة الإسلامية، والعاملين على تقديم الصورة المشرقة للإسلام في خطّ أهل البيت""(ع)"""
CT19-T2-013	توفي آية الله محمود هاشمي شاهرودي والذي كان من المقربين للمرشد الأعلى للنظام الإيراني علي خامنئي	CT19-T2-013-30	CT19-T2-013-30-04	"وختم السيد فضل الله بيانه بالقول: ""إننا في الوقت الذي نحتسب سماحته في رعيل الكبار من العلماء والأعلام الذين أغنوا الحركة الإسلاميّة والمكتبة الإسلاميّة بكتبهم وحركتهم، نسأل المولى تعالى أن يتغمّده بواسع رحمته، ويسكنه الفسيح من جنّته، ويلهم ذرّيته والأمّة الصبر، ويعطيهم عظيم الأجر"""
CT19-T2-013	توفي آية الله محمود هاشمي شاهرودي والذي كان من المقربين للمرشد الأعلى للنظام الإيراني علي خامنئي	CT19-T2-013-30	CT19-T2-013-30-04	كذلك، أبرق السيد فضل الله إلى كلّ من الإمام السيد علي الخامنئي وعائلة الفقيد معزّياً
CT19-T2-013	توفي آية الله محمود هاشمي شاهرودي والذي كان من المقربين للمرشد الأعلى للنظام الإيراني علي خامنئي	CT19-T2-013-30	CT19-T2-013-30-04	كما نعى حزب الدعوة الإسلاميّة رحيلَ السيد محمود الهاشمي الشاهرودي، بوصفه فقيهاً بارزاً، وأحد أبرز تلامذة السيد الشهيد محمد باقر الصدر، وأحد الداعمين للحزب طوال مسيرته
CT19-T2-013	توفي آية الله محمود هاشمي شاهرودي والذي كان من المقربين للمرشد الأعلى للنظام الإيراني علي خامنئي	CT19-T2-013-30	CT19-T2-013-30-04	"وأصدر الحزب بياناً، جاء فيه: ""تسليما بقضاء الله المحتوم، وببالغ الحزن والأسى، تلقّينا خبر انتقال آية الله العظمي الفقيه المجاهد السيد محمود الهاشمي الشاهرودي إلى جوار ربّه، بعد حياة حافلة بالجهاد والعلم والمسؤوليّة، والتي كان آخرها تسنّمه رئاسة السلطة القضائية، وبعدها رئيساً لمجمع تشخيص مصلحة النظام في الجمهوريّة الإسلامية في إيران"""
CT19-T2-013	توفي آية الله محمود هاشمي شاهرودي والذي كان من المقربين للمرشد الأعلى للنظام الإيراني علي خامنئي	CT19-T2-013-30	CT19-T2-013-30-04	"وأضاف: ""وبهذا المصاب الجلل، نعزّي المرجعيات الدينية وطلاب الحوزات العلميّة في مختلف دول العالم، ونعزّي الشعب الإيراني والشعب العراقي وجميع محبي ومقلّدي السيد الفقيد الذي سيترك انتقاله للقاء ربّه فراغاً كبيراً لا يسدّه إلا من هم أهل لتحمّل المسؤوليّات الكبرى وأصحاب العلم والعطاء والجهاد"""
CT19-T2-013	توفي آية الله محمود هاشمي شاهرودي والذي كان من المقربين للمرشد الأعلى للنظام الإيراني علي خامنئي	CT19-T2-013-30	CT19-T2-013-30-04	هذا، وعلّقت الحوزة العلمية في النجف الأشرف الدراسة، وأغلقت فصولها الرئيسة نهار الثلاثاء، وذلك بمناسبة وفاة آية الله الشاهرودي
CT19-T2-013	توفي آية الله محمود هاشمي شاهرودي والذي كان من المقربين للمرشد الأعلى للنظام الإيراني علي خامنئي	CT19-T2-013-30	CT19-T2-013-30-04	وقال مصدر مطلع في الحوزة العلمية في النجف الأشرف، إن الأنشطة اليومية للحوزة توقفت بمناسبة وفاة آية الله الشاهرودي
